id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto70,coddpto,departamento70,departamento,codmpio70,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules,index,municipio_old
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18480001,11,1,GUTIERREZ,,CAMPO E,0,0,4818,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18480001,11,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4819,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,484,0,4821,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,1,1,HERNANDEZ,DE OSPINA,BERTHA,0,1,4820,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,2,1,FERNANDEZ,,ANIBAL,0,0,4822,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0,4823,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,3,1,URDANETA,,RAFAEL,0,0,4824,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0,4825,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,4,,,,PARTIDO CONSERVADOR COLOMBIANO,497,0,4830,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,4,1,ROJAS,DE MORENO,MARIA EUGENIA,0,1,4826,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,4,2,MONROY,REYES,CARLOS,0,1,4827,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,4,3,SUAREZ,VILLA,DIEGO,0,1,4828,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,4,4,VALENCIA,DE HUBACH,JOSEFINA,0,1,4829,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,5,,,,PARTIDO CONSERVADOR COLOMBIANO,479,0,4832,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,5,1,URDANETA,LAVERDE,FERNANDO,0,1,4831,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,6,1,GARCIA,,JAIME,0,0,4833,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,18490002,6,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0,4834,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,,998,,VOTOS NULOS,,,3,0,4835,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25299,25299,GAMA,Departamental,,999,,VOTOS EN BLANCO,,,0,0,4836,GAMA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,3338,0,4840,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,1,1,ECHANDIA,,DARIO,0,1,4837,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,1,2,LIEVANO,AGUIRRE,INDALECIO,0,1,4838,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,1,3,POSADA,DIAZ,JAIME,0,1,4839,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,3864,0,4842,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,2,1,URIBE,VARGAS,DIEGO,0,1,4841,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,2929,0,4844,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,3,1,DUARTE,JIMENEZ,GREGORIO,0,1,4843,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,692,0,4846,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,4,1,URIBE,RUEDA,ALVARO,0,1,4845,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,5,1,LLINAS,P,DIEGO,0,0,4847,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,5,,,,PARTIDO LIBERAL COLOMBIANO,13,0,4848,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,6,1,DE LA CRUZ,VARELA,JUAN,0,0,4849,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,6,,,,PARTIDO LIBERAL COLOMBIANO,609,0,4850,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,7,1,BESADA,L,ARTURO,0,0,4851,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,7,,,,PARTIDO LIBERAL COLOMBIANO,6,0,4852,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,8,1,FLOREZ,A,HUMBERTO,0,0,4853,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,8,,,,PARTIDO LIBERAL COLOMBIANO,15,0,4854,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,9,1,DE PENA,,AURORA G,0,0,4855,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,9,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4856,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,10,1,CLAVIJO,,DANIEL,0,0,4857,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,10,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4858,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,11,1,GUTIERREZ,,CAMPO E,0,0,4859,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18480001,11,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4860,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,412,0,4862,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,1,1,HERNANDEZ,DE OSPINA,BERTHA,0,1,4861,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,2,1,FERNANDEZ,,ANIBAL,0,0,4863,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,5,0,4864,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,3,1,URDANETA,,RAFAEL,0,0,4865,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,45,0,4866,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,4,,,,PARTIDO CONSERVADOR COLOMBIANO,3344,0,4871,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,4,1,ROJAS,DE MORENO,MARIA EUGENIA,0,1,4867,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,4,2,VALENCIA,DE HUBACH,JOSEFINA,0,1,4868,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,4,3,SUAREZ,VILLA,DIEGO,0,1,4870,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,4,4,MONROY,REYES,CARLOS,0,1,4869,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,5,,,,PARTIDO CONSERVADOR COLOMBIANO,458,0,4873,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,5,1,URDANETA,LAVERDE,FERNANDO,0,1,4872,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,6,1,GARCIA,,JAIME,0,0,4874,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,18490002,6,,,,PARTIDO CONSERVADOR COLOMBIANO,24,0,4875,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,,998,,VOTOS NULOS,,,0,0,4876,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25307,25307,GIRARDOT,Departamental,,999,,VOTOS EN BLANCO,,,0,0,4877,GIRARDOT
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,2,0,4881,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,1,1,ECHANDIA,,DARIO,0,1,4878,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,1,2,POSADA,DIAZ,JAIME,0,1,4879,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,1,3,LIEVANO,AGUIRRE,INDALECIO,0,1,4880,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,804,0,4883,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,2,1,URIBE,VARGAS,DIEGO,0,1,4882,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,3,0,4885,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,3,1,DUARTE,JIMENEZ,GREGORIO,0,1,4884,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,18,0,4887,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,4,1,URIBE,RUEDA,ALVARO,0,1,4886,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,5,1,LLINAS,P,DIEGO,0,0,4888,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,5,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4889,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,6,1,DE LA CRUZ,VARELA,JUAN,0,0,4890,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,6,,,,PARTIDO LIBERAL COLOMBIANO,1,0,4891,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,7,1,BESADA,L,ARTURO,0,0,4892,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,7,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4893,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,8,1,FLOREZ,A,HUMBERTO,0,0,4894,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,8,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4895,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,9,1,DE PENA,,AURORA G,0,0,4896,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,9,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4897,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,10,1,CLAVIJO,,DANIEL,0,0,4898,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,10,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4899,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,11,1,GUTIERREZ,,CAMPO E,0,0,4900,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18480001,11,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4901,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,204,0,4903,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,1,1,HERNANDEZ,DE OSPINA,BERTHA,0,1,4902,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,2,1,FERNANDEZ,,ANIBAL,0,0,4904,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0,4905,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,3,1,URDANETA,,RAFAEL,0,0,4906,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,13,0,4907,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,4,,,,PARTIDO CONSERVADOR COLOMBIANO,99,0,4912,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,4,1,ROJAS,DE MORENO,MARIA EUGENIA,0,1,4908,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,4,2,SUAREZ,VILLA,DIEGO,0,1,4909,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,4,3,VALENCIA,DE HUBACH,JOSEFINA,0,1,4911,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,4,4,MONROY,REYES,CARLOS,0,1,4910,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,5,,,,PARTIDO CONSERVADOR COLOMBIANO,49,0,4914,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,5,1,URDANETA,LAVERDE,FERNANDO,0,1,4913,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,6,1,GARCIA,,JAIME,0,0,4915,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,18490002,6,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0,4916,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,,998,,VOTOS NULOS,,,0,0,4917,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25317,25317,GUACHETA,Departamental,,999,,VOTOS EN BLANCO,,,0,0,4918,GUACHETA
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,7,0,4922,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,1,1,ECHANDIA,,DARIO,0,1,4919,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,1,2,POSADA,DIAZ,JAIME,0,1,4920,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,1,3,LIEVANO,AGUIRRE,INDALECIO,0,1,4921,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,1280,0,4924,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,2,1,URIBE,VARGAS,DIEGO,0,1,4923,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,21,0,4926,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,3,1,DUARTE,JIMENEZ,GREGORIO,0,1,4925,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4928,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,4,1,URIBE,RUEDA,ALVARO,0,1,4927,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,5,1,LLINAS,P,DIEGO,0,0,4929,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,5,,,,PARTIDO LIBERAL COLOMBIANO,1,0,4930,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,6,1,DE LA CRUZ,VARELA,JUAN,0,0,4931,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,6,,,,PARTIDO LIBERAL COLOMBIANO,25,0,4932,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,7,1,BESADA,L,ARTURO,0,0,4933,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,7,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4934,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,8,1,FLOREZ,A,HUMBERTO,0,0,4935,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,8,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4936,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,9,1,DE PENA,,AURORA G,0,0,4937,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,9,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4938,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,10,1,CLAVIJO,,DANIEL,0,0,4939,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,10,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4940,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,11,1,GUTIERREZ,,CAMPO E,0,0,4941,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18480001,11,,,,PARTIDO LIBERAL COLOMBIANO,0,0,4942,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,67,0,4944,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,1,1,HERNANDEZ,DE OSPINA,BERTHA,0,1,4943,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,2,1,FERNANDEZ,,ANIBAL,0,0,4945,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,19,0,4946,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,3,1,URDANETA,,RAFAEL,0,0,4947,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,45,0,4948,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,4,,,,PARTIDO CONSERVADOR COLOMBIANO,229,0,4953,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,4,1,ROJAS,DE MORENO,MARIA EUGENIA,0,1,4949,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,4,2,SUAREZ,VILLA,DIEGO,0,1,4950,GUADUAS
219700009,1970,Senado,Abril 19,25,25,CUNDINAMARCA,CUNDINAMARCA,25320,25320,GUADUAS,Departamental,18490002,4,3,MONROY,REYES,CARLOS,0,1,4952,GUADUAS
