id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules,municipio_94
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,321,,,,PARTIDO LIBERAL COLOMBIANO,121,0,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,321,1,JIMENEZ,,MARTA ISABEL,0,1,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,323,,,,PARTIDO LIBERAL COLOMBIANO,126,0,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,323,1,CARDONA,ROMERO,ROBOAN GERARDO,0,1,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,324,,,,PARTIDO LIBERAL COLOMBIANO,239,0,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,324,1,MORENO,VERA,ANTONIO,0,1,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,330,,,,PARTIDO LIBERAL COLOMBIANO,173,0,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,330,1,ARCILA,BERMUDEZ,LUIS DIEGO,0,1,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,331,,,,PARTIDO LIBERAL COLOMBIANO,218,0,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18480001,331,1,VERA,VERA,URIEL,0,1,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18490002,304,,,,PARTIDO CONSERVADOR COLOMBIANO,167,0,PUERTO SALGAR
719940493,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25572,25572,PUERTO SALGAR,Municipal,18490002,304,1,GUTIERREZ,DIAZ,HENRY,0,1,PUERTO SALGAR
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18480001,300,,,,PARTIDO LIBERAL COLOMBIANO,595,0,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18480001,300,1,RUBIO,PACHECO,FERNANDO,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18480001,300,2,BERNAL,BOCANEGRA,JOSE ABEL,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18480001,300,3,SANTAMARIA,PASTRA,JOSE ORLANDO,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18480001,300,4,CORREDOR,GARCIA,VICTOR MANUEL,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18480001,300,5,VELOZA,LOVERA,EMILIANO,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18480001,300,6,LOPEZ,ZAMBRANO,MARCO TULIO,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18490002,301,,,,PARTIDO CONSERVADOR COLOMBIANO,350,0,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18490002,301,1,AMAYA,AMAYA,GILBERTO,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18490002,301,2,BERNAL,LEON,JOSE ABRAHAM,0,1,PULI
719940494,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25580,25580,PULI,Municipal,18490002,301,3,ORTIZ,GIL,HUMBERTO,0,1,PULI
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,300,,,,PARTIDO CONSERVADOR COLOMBIANO,287,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,300,1,RUBIO,,HAIDI LEONARDO,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,300,2,BARRAGAN,SOTO,FREDY ALEXANDER,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,301,,,,PARTIDO CONSERVADOR COLOMBIANO,99,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,301,1,MARTINEZ,,JULIO ADOLFO,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,302,,,,PARTIDO CONSERVADOR COLOMBIANO,149,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,302,1,ALONSO,ALARCON,SANTOS,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,304,,,,PARTIDO CONSERVADOR COLOMBIANO,157,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,304,1,BOLIVAR,,MIGUEL ANTONIO,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,305,,,,PARTIDO CONSERVADOR COLOMBIANO,122,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,305,1,VELASQUEZ,,MARIA ESMILDA,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,306,,,,PARTIDO CONSERVADOR COLOMBIANO,306,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,306,1,RIANO,REYES,WILLIAM,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,18490002,306,2,DIAZ,CORREDOR,TOMAS DE JESUS,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,19900001,303,,,,MOVIMIENTO DE SALVACION NACIONAL,374,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,19900001,303,1,MEDINA,TOBAR,ELEAZAR,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,19900001,303,2,VELASQUEZ,,BELARMINA,0,1,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,19940016,307,,,,MOVIMIENTO FUERZA PROGRESISTA,221,0,QUEBRADANEGRA
719940495,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25592,25592,QUEBRADANEGRA,Municipal,19940016,307,1,BELTRAN,,MARCO EUGENIO,0,1,QUEBRADANEGRA
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18480001,305,,,,PARTIDO LIBERAL COLOMBIANO,132,0,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18480001,305,1,ROJAS,GARCIA,HUGO EDUARDO,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18480001,306,,,,PARTIDO LIBERAL COLOMBIANO,176,0,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18480001,306,1,MORENO,ROJAS,HECTOR AUGUSTO,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18480001,307,,,,PARTIDO LIBERAL COLOMBIANO,155,0,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18480001,307,1,CARRILLO,QUEVEDO,REINALDO MARIA,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18490002,301,,,,PARTIDO CONSERVADOR COLOMBIANO,190,0,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18490002,301,1,BARBOSA,ROMERO,PEDRO NEL,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18490002,304,,,,PARTIDO CONSERVADOR COLOMBIANO,210,0,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,18490002,304,1,PARDO,,JORGE ENRIQUE,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,19920005,300,,,,MOVIMIENTO NACIONAL CONSERVADOR,774,0,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,19920005,300,1,GUTIERREZ,,JULIO CESAR,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,19920005,300,2,BETANCOURT,,MISAEL,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,19920005,300,3,VARGAS,RIOS,MARCO ANTONIO,0,1,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,19940029,303,,,,EDUCACION TRABAJO Y CAMBIO SOCIAL,234,0,QUETAME
719940496,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25594,25594,QUETAME,Municipal,19940029,303,1,ROJAS,CUELLAR,ORO MARIO,0,1,QUETAME
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,300,,,,PARTIDO LIBERAL COLOMBIANO,141,0,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,300,1,RODRIGUEZ,,PEDRO ANTONIO,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,302,,,,PARTIDO LIBERAL COLOMBIANO,357,0,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,302,1,PATINO,,NESTOR  RAUL,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,302,2,LEON,MORENO,JAIEM,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,303,,,,PARTIDO LIBERAL COLOMBIANO,366,0,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,303,1,SIERRA,SIERRA,CRISTOBAL,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,303,2,MIRANDA,BERNAL,MARCO ANTONIO,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,304,,,,PARTIDO LIBERAL COLOMBIANO,164,0,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,304,1,MARTINEZ,,LUIS HERNANDO,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,305,,,,PARTIDO LIBERAL COLOMBIANO,293,0,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18480001,305,1,CASTANEDA,MARTINEZ,RAUL,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18490002,306,,,,PARTIDO CONSERVADOR COLOMBIANO,581,0,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18490002,306,1,RIANO,RIANO,SILVIO,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18490002,306,2,CORTEZ,DIAZ,HECTOR JULIO,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,18490002,306,3,MORALES,VANEGAS,VIDAHUTH,0,1,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,19940029,301,,,,EDUCACION TRABAJO Y CAMBIO SOCIAL,253,0,QUIPILE
719940497,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25596,25596,QUIPILE,Municipal,19940029,301,1,ROMERO,,MARCO RAFAEL,0,1,QUIPILE
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,300,,,,PARTIDO LIBERAL COLOMBIANO,155,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,300,1,RUBIANO,,JOSE NELSON,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,304,,,,PARTIDO LIBERAL COLOMBIANO,158,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,304,1,ROMERO,CASTRO,JAIME,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,305,,,,PARTIDO LIBERAL COLOMBIANO,147,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,305,1,LEON,AGUILLON,ALEJANDRO,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,306,,,,PARTIDO LIBERAL COLOMBIANO,152,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,306,1,VILLALBA,,JOSE ARNULFO,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,312,,,,PARTIDO LIBERAL COLOMBIANO,219,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,312,1,MARTINEZ,,MACEDONIO B,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,313,,,,PARTIDO LIBERAL COLOMBIANO,468,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,313,1,PATINO,,JOSE VICENTE,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18480001,313,2,BAUTISTA,HERNANDEZ,HENRRY,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18490002,308,,,,PARTIDO CONSERVADOR COLOMBIANO,194,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,18490002,308,1,MORALES,MORALES,JOSE RAMON,0,1,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,19970004,315,,,,MOVIMIENTO DE INTEGRACION NACIONAL,161,0,APULO (RAFAEL REYES)
719940498,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25599,25599,APULO,Municipal,19970004,315,1,BETANCOURT,,JOSE HERNANDO,0,1,APULO (RAFAEL REYES)
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,301,,,,PARTIDO LIBERAL COLOMBIANO,331,0,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,301,1,GARCIA,ORTIZ,HERNAN,0,1,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,303,,,,PARTIDO LIBERAL COLOMBIANO,195,0,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,303,1,VANEGAS,GARCIA,GUSTAVO,0,1,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,306,,,,PARTIDO LIBERAL COLOMBIANO,194,0,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,306,1,CRUZ,,GUSTAVO,0,1,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,307,,,,PARTIDO LIBERAL COLOMBIANO,211,0,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,307,1,CORDOBA,TAFUR,ERNESTO,0,1,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,311,,,,PARTIDO LIBERAL COLOMBIANO,208,0,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,311,1,SALAZAR,,PLUTARCO ELIAS,0,1,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,312,,,,PARTIDO LIBERAL COLOMBIANO,165,0,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,18480001,312,1,RAMIREZ,,LUIS ALFONSO,0,1,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,19850001,302,,,,UNION PATRIOTICA UP,198,0,RICAURTE
719940499,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25612,25612,RICAURTE,Municipal,19850001,302,1,VARGAS,SANTOS,JESUS MARIA,0,1,RICAURTE
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,302,,,,PARTIDO LIBERAL COLOMBIANO,166,0,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,302,1,MUNOZ,MARTINEZ,SAUL,0,1,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,305,,,,PARTIDO LIBERAL COLOMBIANO,146,0,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,305,1,MANRIQUE,AREVALO,SERVELON,0,1,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,306,,,,PARTIDO LIBERAL COLOMBIANO,238,0,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,306,1,ZEA,MAYORGA,GUSTAVO,0,1,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,307,,,,PARTIDO LIBERAL COLOMBIANO,165,0,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,307,1,TORRES,,ALVARO ENRIQUE,0,1,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,308,,,,PARTIDO LIBERAL COLOMBIANO,119,0,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,308,1,SUAREZ,,LUIS ALBERTO,0,1,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,309,,,,PARTIDO LIBERAL COLOMBIANO,119,0,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,309,1,MUNOZ,,LUIS GUILLERMO,0,1,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
719940500,1994,Concejo Municipal,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25645,25645,SAN ANTONIO DEL TEQUENDAMA,Municipal,18480001,312,,,,PARTIDO LIBERAL COLOMBIANO,157,0,SAN ANTONIO DEL TEQUENDAMA (SAN ANTONIO DE TENA)
